Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:36:04.424235,0.01,LeNet5ReLUAvgPool,5,0.9877915382385254,0.9880857467651367,0.9877915382385254,0.9879270792007446
2023-06-05T18:36:15.948897,0.01,LeNet5ReLUAvgPool,6,0.9841824769973755,0.9846900105476379,0.9841824769973755,0.9843597412109375
2023-06-05T18:36:27.457344,0.01,LeNet5ReLUAvgPool,7,0.9814603924751282,0.9816914796829224,0.9814603924751282,0.9815086126327515
2023-06-05T18:36:38.824153,0.01,LeNet5ReLUAvgPool,8,0.987237274646759,0.9870853424072266,0.987237274646759,0.9871174097061157
2023-06-05T18:36:50.294244,0.01,LeNet5ReLUAvgPool,9,0.9861600995063782,0.9863418340682983,0.9861600995063782,0.9862180948257446
2023-06-05T18:37:01.939988,0.01,LeNet5ReLUAvgPool,10,0.9834890365600586,0.9835707545280457,0.9834890365600586,0.9834944009780884
2023-06-05T18:37:13.546486,0.01,LeNet5ReLUAvgPool,11,0.9861131906509399,0.9862017631530762,0.9861131906509399,0.9861442446708679
2023-06-05T18:37:25.079393,0.01,LeNet5ReLUAvgPool,12,0.985302746295929,0.9853166341781616,0.985302746295929,0.9852737188339233
2023-06-05T18:37:36.565794,0.01,LeNet5ReLUAvgPool,13,0.98774653673172,0.9877665638923645,0.98774653673172,0.9877325892448425
2023-06-05T18:37:48.148426,0.01,LeNet5ReLUAvgPool,14,0.9856716394424438,0.9860259890556335,0.9856716394424438,0.9858273267745972
2023-06-05T18:37:59.737037,0.01,LeNet5ReLUAvgPool,15,0.9860092997550964,0.9860812425613403,0.9860092997550964,0.9860159158706665
2023-06-05T18:38:11.243310,0.01,LeNet5ReLUAvgPool,16,0.9867070913314819,0.9868775606155396,0.9867070913314819,0.9867774248123169
2023-06-05T18:38:22.779725,0.01,LeNet5ReLUAvgPool,17,0.9868220090866089,0.9867321848869324,0.9868220090866089,0.9867533445358276
2023-06-05T18:38:34.335304,0.01,LeNet5ReLUAvgPool,18,0.9813247919082642,0.9811370968818665,0.9813247919082642,0.9811801910400391
2023-06-05T18:38:45.907587,0.01,LeNet5ReLUAvgPool,19,0.986325740814209,0.9860698580741882,0.986325740814209,0.9861758947372437
2023-06-05T18:38:57.246584,0.01,LeNet5ReLUAvgPool,20,0.9884546399116516,0.9884556531906128,0.9884546399116516,0.9884452819824219
2023-06-05T18:39:09.018781,0.001,LeNet5,1,0.9754122495651245,0.9766170382499695,0.9754122495651245,0.9757639765739441
2023-06-05T18:39:20.769239,0.001,LeNet5,2,0.9843133091926575,0.9849613308906555,0.9843133091926575,0.9845565557479858
2023-06-05T18:39:32.682634,0.001,LeNet5,3,0.9863318204879761,0.9864845275878906,0.9863318204879761,0.9863492250442505
2023-06-05T18:39:44.308590,0.001,LeNet5,4,0.9874230623245239,0.987774670124054,0.9874230623245239,0.9875617027282715
2023-06-05T18:39:56.530019,0.001,LeNet5,5,0.9834280014038086,0.9836364984512329,0.9834280014038086,0.9834655523300171
2023-06-05T18:40:08.056187,0.001,LeNet5,6,0.9872724413871765,0.9871183633804321,0.9872724413871765,0.9871818423271179
2023-06-05T18:40:19.542285,0.001,LeNet5,7,0.9880123138427734,0.9883066415786743,0.9880123138427734,0.9881291389465332
2023-06-05T18:40:31.531798,0.001,LeNet5,8,0.9879758954048157,0.9879350662231445,0.9879758954048157,0.9879409670829773
2023-06-05T18:40:43.332060,0.001,LeNet5,9,0.9882155656814575,0.988414466381073,0.9882155656814575,0.9882993698120117
2023-06-05T18:40:54.987772,0.001,LeNet5,10,0.9894586801528931,0.9894235730171204,0.9894586801528931,0.9894267916679382
2023-06-05T18:41:06.709292,0.001,LeNet5,11,0.9877498745918274,0.9880584478378296,0.9877498745918274,0.9878880381584167
2023-06-05T18:41:18.473828,0.001,LeNet5,12,0.9897732734680176,0.9899111986160278,0.9897732734680176,0.989836573600769
2023-06-05T18:41:30.267096,0.001,LeNet5,13,0.9833782315254211,0.9836117029190063,0.9833782315254211,0.9834238886833191
2023-06-05T18:41:42.085573,0.001,LeNet5,14,0.9871557950973511,0.9872719049453735,0.9871557950973511,0.9871852993965149
2023-06-05T18:41:53.980710,0.001,LeNet5,15,0.9880704879760742,0.988385796546936,0.9880704879760742,0.9882034063339233
2023-06-05T18:42:05.813311,0.001,LeNet5,16,0.9865907430648804,0.9868526458740234,0.9865907430648804,0.9866998791694641
2023-06-05T18:42:17.535684,0.001,LeNet5,17,0.986190676689148,0.986463725566864,0.986190676689148,0.9862973093986511
2023-06-05T18:42:29.325626,0.001,LeNet5,18,0.9859716296195984,0.9860647320747375,0.9859716296195984,0.9860032200813293
2023-06-05T18:42:41.249448,0.001,LeNet5,19,0.9889316558837891,0.9892026782035828,0.9889316558837891,0.9890317916870117
2023-06-05T18:42:53.030155,0.001,LeNet5,20,0.9892142415046692,0.9895216226577759,0.9892142415046692,0.9893475770950317
2023-06-05T18:43:04.590425,0.001,LeNet5ReLU,1,0.9778884649276733,0.9785950779914856,0.9778884649276733,0.9781478047370911
2023-06-05T18:43:16.184333,0.001,LeNet5ReLU,2,0.9812049865722656,0.9814570546150208,0.9812049865722656,0.9812305569648743
2023-06-05T18:43:27.768256,0.001,LeNet5ReLU,3,0.9848228693008423,0.9851581454277039,0.9848228693008423,0.984894871711731
2023-06-05T18:43:39.466892,0.001,LeNet5ReLU,4,0.9846455454826355,0.9850662350654602,0.9846455454826355,0.9847707748413086
2023-06-05T18:43:51.088663,0.001,LeNet5ReLU,5,0.9827460050582886,0.9831330180168152,0.9827460050582886,0.9827529788017273
2023-06-05T18:44:02.617068,0.001,LeNet5ReLU,6,0.9907056093215942,0.9909631013870239,0.9907056093215942,0.9908148646354675
2023-06-05T18:44:14.134834,0.001,LeNet5ReLU,7,0.9909343719482422,0.9911140203475952,0.9909343719482422,0.9909947514533997
2023-06-05T18:44:25.584343,0.001,LeNet5ReLU,8,0.9896276593208313,0.9898114204406738,0.9896276593208313,0.9897044897079468
2023-06-05T18:44:36.957512,0.001,LeNet5ReLU,9,0.9920156598091125,0.992059051990509,0.9920156598091125,0.9920347929000854
2023-06-05T18:44:48.546958,0.001,LeNet5ReLU,10,0.9888297319412231,0.9889446496963501,0.9888297319412231,0.9888712167739868
2023-06-05T18:45:00.164370,0.001,LeNet5ReLU,11,0.9880366325378418,0.9885751008987427,0.9880366325378418,0.9882504343986511
2023-06-05T18:45:11.707597,0.001,LeNet5ReLU,12,0.9897320866584778,0.9896694421768188,0.9897320866584778,0.9896937608718872
2023-06-05T18:45:23.243863,0.001,LeNet5ReLU,13,0.989998459815979,0.9900234937667847,0.989998459815979,0.9899953603744507
2023-06-05T18:45:34.700956,0.001,LeNet5ReLU,14,0.9900481104850769,0.99028080701828,0.9900481104850769,0.9901455640792847
2023-06-05T18:45:46.359706,0.001,LeNet5ReLU,15,0.9888054728507996,0.9888483881950378,0.9888054728507996,0.9887925982475281
2023-06-05T18:45:58.012414,0.001,LeNet5ReLU,16,0.9897695779800415,0.9896767735481262,0.9897695779800415,0.9897148013114929
2023-06-05T18:46:09.621418,0.001,LeNet5ReLU,17,0.989211916923523,0.9893104434013367,0.989211916923523,0.9892562031745911
2023-06-05T18:46:21.365717,0.001,LeNet5ReLU,18,0.9866987466812134,0.986893355846405,0.9866987466812134,0.9867477416992188
2023-06-05T18:46:32.966196,0.001,LeNet5ReLU,19,0.9863648414611816,0.9864335060119629,0.9863648414611816,0.9863473176956177
2023-06-05T18:46:44.593209,0.001,LeNet5ReLU,20,0.9890934228897095,0.9889360666275024,0.9890934228897095,0.989004909992218
2023-06-05T18:46:56.430645,0.001,LeNet5AvgPool,1,0.9628545641899109,0.9645587801933289,0.9628545641899109,0.963300347328186
2023-06-05T18:47:08.134352,0.001,LeNet5AvgPool,2,0.9758591651916504,0.9758588671684265,0.9758591651916504,0.9757612347602844
2023-06-05T18:47:19.810731,0.001,LeNet5AvgPool,3,0.9806914329528809,0.9808357357978821,0.9806914329528809,0.9807384610176086
2023-06-05T18:47:31.562584,0.001,LeNet5AvgPool,4,0.9816985130310059,0.9817667007446289,0.9816985130310059,0.9817073941230774
2023-06-05T18:47:43.205480,0.001,LeNet5AvgPool,5,0.9818261861801147,0.9822414517402649,0.9818261861801147,0.9819671511650085
2023-06-05T18:47:55.009036,0.001,LeNet5AvgPool,6,0.9827702641487122,0.9825131297111511,0.9827702641487122,0.98259037733078
